english	translation	category	sub_category	source
You can now use the Gnome Stronghold Agility shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Al Kharid mining pit cliffside scramble Agility shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
Members can scale Yanile south wall by using a mithril grapple.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Canifis course, pass high level Agility Arena obstacles and use the Hosidius lake isle jump Agility shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Trollheim easy cliffside scramble Agility shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Dwarven mine narrow crevice Agility shortcut and climb the wall at Draynor toward Port Sarim.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Trollheim medium cliffside scramble Agility shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Trollheim advanced cliffside scramble.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Elf area log balance and the Hosidius river jump Agility shorcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Cosmic Temple medium narrow walkway Agility shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use Trollheim hard cliffside scramble.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Ape Atoll Agility Course, the Shayzien advanced course and the log balance to Fremennik Province Agility shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now equip Crystal Equipment, access the Falador course and cross the stepping stone near the Nature Grotto.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the pipe from Edgeville dungeon to Varrock sewers Agility shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter the Wilderness Agility Course, enter Floor 1 of the Hallowed Sepulchre and use the eastern scramble at the Arceuus essence mine.		lvl_up_msg	Transcript of Agility	Transcript of Agility
Members can take a shortcut south of the volcano on the island of Karamja by using a mithril grapple.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Motherlode Mine dark tunnel shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the stepping stone by Miscellania docks.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the rock climb in the  Temple of the Eye.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now jump over the eastern Rellekka fence.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Elven Overpass easy cliffside scramble Agility shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Werewolf and Seers' Village courses, jump the pillars in the Wintertodt's prison, access the God Wars Dungeon via the Agility route, jump the estuary across Mos Le'Harmless and the		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Slayer tower medium spiked chain climb Agility shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter Floor 2 of the Hallowed Sepulchre, use the Slayer Dungeon narrow crevice shortcut, the stepping stones in the Necropolis and the upper cliffside climb by Mount Karuulm.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Taverley dungeon lesser demon fence Agility shortcut and the Darkmeyer wall shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Trollheim Wilderness Agility shortcut and the Rope to the Fossil Island Volcano.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Temple on the Salve to Morytania and easy Revenant cave Agility shortcuts.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Cosmic Temple advanced narrow walkway Agility shortcut and jump the stepping stone from Lumbridge to the Desert, and the Taverley wall shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now access the Yanille dungeons using rubble climb.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Elven Overpass medium cliffside scramble and the Ice Mountain western scramble Agility shortcuts.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the northern scramble at the Arceuus essence mine.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Dorgeshuun and Pollnivneach Courses, use the Taverley Dungeon dragon and Fossil Island hardwood shortcuts, access the Saradomin God Wars Dungeon area and equip Rings of Endurance		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Slayer tower advanced spiked chain climb Agility shortcut and the Gu'Tanoth wall climb if you have completed the Watchtower quest.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter Floor 3 of the Hallowed Sepulchre, and use the Stronghold Slayer Cave narrow tunnel and Asgarnian Ice Dungeon wyvern tunnel.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Troll Stronghold wall-climb and the western descent at the Arceuus essence mine.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Lava Dragon Isle lava jump and the Meiyerditch Laboratory tunnels.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Prifddinas Agility Course, the medium Revenant Cave shortcuts.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the island crossing near Zul-Andra.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Wilderness Slayer Dungeon Crevices.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Iorwerth Dungeon northern shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Kharazi Jungle vine climb and the Shilo village north rock climb shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Rellekka course and the Taverley Dungeon spiked blades jump Agility shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Waterbirth dungeon crevice shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter Floor 4 of the Hallowed Sepulchre and use the Lava Maze stepping stone shortcut, and the Adept Asgarnian Ice Dungeon wyvern tunnel.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Brimhaven Dungeon eastern stepping stones shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Iorwerth Dungeon southern shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Elven Overpass advanced cliffside scramble and the Waterbirth Island cliffside scale.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Kalphite Lair crevice.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Brimhaven Dungeon vine climb.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Karuulm dungeon pipe shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the hard Revenant cave shortcuts.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Ardougne course.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the Viyeldi Caves cliff shortcut.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now enter Floor 5 of the Hallowed Sepulchre.		lvl_up_msg	Transcript of Agility	Transcript of Agility
You can now use the advanced shortcut to the Meiyerditch Laboratories (with 78 mining).		lvl_up_msg	Transcript of Agility	Transcript of Agility
Congratulations! You are now a master of Agility. Why not visit the Cap'n Izzy No-beard at the Brimhaven Agility Arena? He has something special that is only available to true masters of the Agility skill!		lvl_up_msg	Transcript of Agility	Transcript of Agility
Your Attack level is used to determine how likely you are to hit your target in melee combat. A higher Attack level will give you a better chance to hit.		lvl_up_msg	Transcript of Attack	Transcript of Attack
Additionally, a higher Attack level will allow you to wield more powerful weapons. A weapon with a higher Attack bonus will give you more accuracy in combat.		lvl_up_msg	Transcript of Attack	Transcript of Attack
You can select your Attack style from the Combat Options side panel. Different enemies are weaker or stronger against different Attack styles, so choose carefully.		lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Steel Weaponry!		lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Black Weaponry and members can wield White Weaponry!		lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Mithril Weaponry!		lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Adamant Weaponry!		lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Adamant Weaponry and members can wield Swamp Lizards and Bryophyta's Staff!		lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield Rune Weaponry and Barronite maces. Members can wield Brine Sabres and Ivandis Flails!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Void Knight equipment!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Granite weapons, Blisterwood weapons, Keris daggers and the Ancient Sceptre!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Dragon Weaponry, Viggora's Chainmace, The Colossal Blade, Red Salamanders and the Keris Partisan!		lvl_up_msg	Transcript of Attack	Transcript of Attack
You can now wield the 3rd age longsword, 3rd Age Druidic staff (with 65 prayer), the Sarachnis Cudgel and Keris partisans!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Saradomin Sword, the Abyssal Whip & Dagger, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Black Salamanders, the Saradomin Sword, the Abyssal Whip & Dagger, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Saradomin Sword, the Abyssal Whip, Dagger & Bludgeon, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Black Salamanders, the Saradomin Sword, the Abyssal Whip, Dagger & Bludgeon, the Zamorak Spear, the Ursine Chainmace, Crystal Equipment and Barrows weaponry!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Godswords, the Blessed Saradomin Sword, Abyssal Tentacle, Staff of the Dead, Staff of Light, Staff of Balance, Dinh's Bulwark, Arclight, Vesta's blighted longsword and the Voidwaker!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Dragon Hunter Lance!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield the Scythe of Vitur, the Ghrazi Rapier, the Inquisitor's Mace, the Blade of Saeldor and the upgraded Keris Partisan!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Members can now wield Osmumten's Fang!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Congratulations! You are now a master of Attack. Why not visit Ajjat at the Warriors' Guild? He has something special that is only available to true masters of the Attack skill!		lvl_up_msg	Transcript of Attack	Transcript of Attack
Construction gives you access to your very owned Player-Owned House. To get started, you'll need to buy a house from an Estate agent.		lvl_up_msg	Transcript of Construction	Transcript of Construction
Once you have a house, you'll need to build furniture. Most furniture can be built with planks, which can be obtained via taking logs to a sawmill.		lvl_up_msg	Transcript of Construction	Transcript of Construction
To build furniture, grab a hammer and a saw, enter your house in build mode, select a hotspot and select the furniture you want to build.		lvl_up_msg	Transcript of Construction	Transcript of Construction
As your Construction level increases, you'll be able to build bigger houses, gain access to more kinds of room in your house, and be able to build fancier furniture.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Torn curtains Brown rug		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Clay fireplace		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden bookcase		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Firepit, Tree, Decorative Rock, Cat blanket		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden shelves 1 Mid-level plants		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Pump and drain Beer barrel		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden chair		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden larder		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden dining bench, Wooden dining table, Nice tree, Pond		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Firepit with hook		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wood kitchen table, Wooden shelves 2, Cider barrel, High-level plants, STASH units (beginner)		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Rug		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Rocking chair		lvl_up_msg	Transcript of Construction	Transcript of Construction
Oak tree, Imp Statue		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Crafting table 1 Pluming stand Oak wall decoration		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden workbench Firepit with pot		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Asgarnian Ale barrel Curtains		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak chair Cat basket		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden bed Shoe box		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden shaving stand		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak dining bench Oak dining table		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Wooden shelves 3		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Small oven		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Crafting table 2 Tool store 2 Oak clock		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak armchair Greenman's Ale barrel Rope bell-pull		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Pump and tub, Oak chest of drawers, STASH units (easy), Oak staircase, Trophy pedestal		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Trailblazer rug Rug Suit of armour		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Large oven Oak bookcase Oak shaving stand		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a house 5 rooms wide and long.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a games room.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak bed, Hoop-and-stick game, Willow tree, Small storage unit, Banner Stand		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Carved oak dining bench Carved oak dining table		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak kitchen table, Oak workbench, Boxing ring, Trailblazer globe, League statue		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Stone fireplace Oak larder Cushioned cat basket		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Large oak bed, Steel range, Crafting table 3, Oak shelves 1, Oak prize chest, Boxing glove rack, Oak outfit stand		lvl_up_msg	Transcript of Construction	Transcript of Construction
Fire of Nourishment, Fire of Eternal Light, Small portrait		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Dragon bitter barrel, Oak Trophy Case, Teak wall decoration, Mounted Bass		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak dresser, Lesser magical balance, Teak bell-pull, Grassland pet habitat, Oak pet feeder, Oak pet house		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak dining bench, Teak dining table, Small map, Minor slayer monster head, Pet list		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Oak wardrobe (bedroom), Clay attack stone, Jester game, Oak pet scratching post		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak bed, Mahogany bookcase, S.T.A.S.H chart, Opulent curtains, Oak lectern, Tip jar		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Shield easel, Globe, Fencing ring, Rune display case		lvl_up_msg	Transcript of Construction	Transcript of Construction
Fancy range, STASH units (medium), Crystal ball, Mounted sword, Oak wardrobe (costume room)		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak larder Alchemical chart		lvl_up_msg	Transcript of Construction	Transcript of Construction
Oak Telescope, Teak prize chest, Weapons rack, Small landscape, Oak fancy dress box		lvl_up_msg	Transcript of Construction	Transcript of Construction
Maple tree, Icon of Gnome Child, Steel torches (chapel), Oak altar		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Steel framed workbench Teak dresser Oak armour case		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gold Sink, Sink, Oak demon lectern, Oak eagle lectern, Mythical cape, Cape of Legends, Amulet of Glory, Anti- Dragon Shield, Forest pet habitat		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Chef's Delight barrel, Combat dummy, Teak staircase, Symbol of Zamorak, Symbol of Guthix, Saradomin symbol, League Accomplishments Scroll, Oak treasure		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Treasure hunt fairy house, Shuttered chapel window, Small chapel statue, Chapel windchimes, Wooden torches (chapel), Teak pet scratching post		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany armchair, Ornamental globe, Fire of Dehumidification, Teleport focus, Teak portal frame, Teak altar, Oak toy box		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak chest of drawers Combat ring Carved oak wardrobe (costume room)		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak kitchen table Mahogany dining bench Mahogany dining table		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany four-poster bed Undead combat dummy Steel candlesticks		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany prize chest, Extra weapons rack, Dartboard, Elemental sphere, Oak cape rack		lvl_up_msg	Transcript of Construction	Transcript of Construction
Teak clock, Boundary stones, STASH units (hard), Large portrait		lvl_up_msg	Transcript of Construction	Transcript of Construction
Fancy teak dresser, Thorny hedge, Cloth-covered teak altar, Mounted Swordfish, Gilded mahogany wall decoration		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak demon lectern, Teak eagle lectern, Medium balance, Gold candlesticks, Desert pet habitat		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Servant's money bag, Ornate undead combat dummy, Chapel bells, Medium slayer monster head, Medium map		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Lunar globe, Hangman game, Limestone attack stone, Wooden fence, Icon of Zamorak, Icon of Guthix, Icon of Saradomin, Mahogany pet scratching post, Mahogany		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a house 7 rooms wide and long.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a throne room.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded mahogany four-poster bed, Oak throne, Spice Rack, Yew tree, Nice hedge, Fire of Unseasonal Warmth, Medium storage unit, Gilded teak bell-pull,		lvl_up_msg	Transcript of Construction	Transcript of Construction
Cloth-covered mahogany altar		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded mahogany dining bench Oak incense burners Throne room floor decoration		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 27 rooms.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Workbench with vice Teak fancy dress box		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Marble fireplace, Teak wardrobe (bedroom), Astronomical chart, Stone wall, Teak cape rack, Simple pet arena		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany dresser, Teak Telescope, Small box hedge, Limestone altar, Ornate trophy pedestal, Teak armour case		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build an oubliette and superior garden.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Opulent rug, Zen theme, Restoration pool, Topiary bush, Gazebo, Mahogany portal frame, Greater teleport focus, Mahogany incense burners, Oubliette spikes		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Banner easel, Teak garden bench, Rosemary, Sunflower, Crystal of power, Mounted Harpoonfish, Ornate Banner Stand, Round wall-mounted shield, Teak		lvl_up_msg	Transcript of Construction	Transcript of Construction
treasure chest		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak throne, Teak shelves 2, Mahogany demon lectern, Mahogany eagle lectern, Iron railings, Limestone spiral staircase, Polar pet habitat		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 28 rooms.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Celestial globe, Topiary hedge, Oak lever, Oak oubliette ladder, Steel cage, Ornate league statue, Teak toy box		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Marble incense burners, Decorative chapel window, Chapel organ, Medium chapel statue, Carved teak wardrobe (costume room)		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a dungeon, and obtain Expert Contracts from Mahogany Homes.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Revitalisation pool, Dungeon entrance, Marble altar, Skeleton guard, Oak and steel cage, Consecrated pet house		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Ranging pedestals, Small fountain, Picket fence, Daffodils, Marigolds, Icon of Bob the Cat, Tentacle pool		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a portal nexus.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded mahogany and marble table, Decorative dungeon bloodstain, Dungeon candles, Fancy hedge, Marble portal nexus, Spike trap, Mounted Xeric's talisman,		lvl_up_msg	Transcript of Construction	Transcript of Construction
Mahogany cape rack		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Advanced pet arena		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 29 rooms.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany throne, Gilded mahogany dresser, Guard dog, Oak dungeon door, Large trapdoor, Mahogany outfit stand		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a dungeon treasure room.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany wardrobe (bedroom), Redwood fence, Otherworldly theme, Spirit tree, Garden fence, Large fountain, Magic tree, Gilded marble altar, Steel cage		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Bluebells, Roses, Tall fancy hedge, Man trap, Square wall-mounted shield, Mounted Shark		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Workbench with lathe, Marble lectern, Armillary sphere, Greater magical balance, Gnome bench, STASH units (elite), Oubliette Flame pit, Volcanic pet habitat		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Teak lever, Teak oubliette ladder, Hobgoblin guard, Mahogany Trophy Case, Large map, Major slayer monster head, Mahogany wardrobe (costume room)		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Marble attack stone Marble wall Oak dungeon treasure chest		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 30 rooms.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Dark altar, Lunar altar, Ancient altar, Rejuvenation pool, Obelisk, Tall box hedge, Scrying pool, Marble portal frame, Kalphite soldier		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded mahogany throne, Basic jewellery box, Balance beam, Archery target, Posh fountain, Gilded mahogany cape rack, Desecrated pet house		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded portal nexus, Marble staircase, Baby red dragon, Lesser magic cage, Mounted head of the Alchemical Hydra, Mounted Digsite pendant, Vorkath's mounted		lvl_up_msg	Transcript of Construction	Transcript of Construction
head, Mahogany armour case		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Decorative dungeon pipe, Infernal chart, Obsidian fence, Rocnar, Teak dungeon treasure chest, Mahogany adventure log, Glorious pet arena		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Mahogany telescope, Dungeon torches, Marble trap, Steel-plated oak dungeon door, Mahogany treasure chest		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded mahogany clock, Volcanic theme, Fancy rejuvenation pool, Fairy ring, Bone cage, Tok-Xil		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 31 rooms.		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Fancy jewellery box, Small orrery, Huge spider, Wall- mounted kite-shield, Mahogany toy box		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Gilded mahogany wardrobe (bedroom), Mahogany dungeon treasure chest, Boss lair display, Gilded mahogany wardrobe (costume room)		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Skeleton throne, Marble decorative bench, STASH units (master), Mahogany lever, Mahogany oubliette ladder, Teleport trap, Gilded adventure log		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Stained-glass chapel window Large chapel statue Greater magic cage		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Occult altar, Ornate rejuvenation pool, Large storage unit, Dagannoth, Troll guard, Marble cape rack		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build: Ornate jewellery box Magic dungeon treasure chest		lvl_up_msg	Transcript of Construction	Transcript of Construction
You can now build a maximum of 32 rooms.		lvl_up_msg	Transcript of Construction	Transcript of Construction
